SYMBOL,TICKER,NAME_OF_COMPANY,SERIES,CLOSE_PRICE,PREV_CLOSE,CHANGE_PCT,TTL_TRD_QNTY,TURNOVER_LACS,DELIV_PER,DATE_OF_LISTING,SESSION_DATE
SMALLGROWW,SMALLGROWW.NS,SMALLGROWW,EQ,48.51,48.11,0.8314279775514417,17667,8.63,76.22,,20-Sep-2026
SMALLIETF,SMALLIETF.NS,SMALLIETF,EQ,18.35,18.09,1.437258153676073,36738,6.7,41.24,,20-Sep-2026
SMARTEN,SMARTEN.NS,SMARTEN,ST,54.0,53.45,1.0289990645462996,12000,6.32,100.0,,20-Sep-2026
SMARTLINK,SMARTLINK.NS,Smartlink Holdings Limited,BE,220.45,214.41,2.817032787649826,1400,3.05,0.0,11-APR-2001,20-Sep-2026
SMARTWORKS,SMARTWORKS.NS,Smartworks Coworking Spaces Limited,EQ,547.35,519.9,5.279861511829207,274681,1501.81,83.8,17-JUL-2025,20-Sep-2026
SMCGLOBAL,SMCGLOBAL.NS,SMC Global Securities Limited,EQ,80.94,82.87,-2.3289489561964603,467005,382.04,56.03,24-FEB-2021,20-Sep-2026
SML100CASE,SML100CASE.NS,SML100CASE,EQ,11.32,11.13,1.7070979335130232,1176113,132.67,76.79,,20-Sep-2026
SMLMAH,SMLMAH.NS,SML Mahindra Limited,EQ,6292.5,6220.5,1.1574632264287437,53178,3373.13,44.31,29-AUG-2003,20-Sep-2026
SMLT,SMLT.NS,Sarthak Metals Limited,EQ,61.42,59.98,2.4008002667555934,3265,1.99,64.75,25-NOV-2021,20-Sep-2026
SMSPHARMA,SMSPHARMA.NS,SMS Pharmaceuticals Limited,EQ,442.95,413.75,7.05740181268882,1745125,7629.67,31.51,28-FEB-2007,20-Sep-2026
SNEHAA,SNEHAA.NS,SNEHAA,SM,44.5,44.1,0.9070294784580466,2000,0.89,100.0,,20-Sep-2026
SNOWMAN,SNOWMAN.NS,Snowman Logistics Limited,EQ,35.25,34.72,1.5264976958525378,155817,54.18,60.0,12-SEP-2014,20-Sep-2026
SNXT30BEES,SNXT30BEES.NS,SNXT30BEES,EQ,42.14,41.91,0.5487950369840229,494,0.21,95.34,,20-Sep-2026
SNXT50BETA,SNXT50BETA.NS,SNXT50BETA,EQ,92.86,92.9,-0.04305705059204117,2181,2.03,80.01,,20-Sep-2026
SOBHA,SOBHA.NS,Sobha Limited,EQ,1215.2,1189.4,2.1691609214730074,120571,1462.92,58.3,20-DEC-2006,20-Sep-2026
SOCL,SOCL.NS,SOCL,SM,28.5,28.5,0.0,1600,0.46,100.0,,20-Sep-2026
SOFTTECH,SOFTTECH.NS,Softtech Engineers Limited,EQ,525.7,500.7,4.993009786299193,35070,184.03,90.22,25-FEB-2022,20-Sep-2026
SOLARA,SOLARA.NS,Solara Active Pharma Sciences Limited,EQ,742.05,741.7,0.04718889038693663,260108,1925.15,44.6,27-JUN-2018,20-Sep-2026
SOLARINDS,SOLARINDS.NS,Solar Industries India Limited,EQ,18555.0,18815.0,-1.3818761626361946,202858,38307.75,46.14,03-APR-2006,20-Sep-2026
SOLARWORLD,SOLARWORLD.NS,Solarworld Energy Solutions Limited,EQ,133.56,133.78,-0.16444909552997372,125558,168.24,47.75,30-SEP-2025,20-Sep-2026
SOLEX,SOLEX.NS,Solex Energy Limited,EQ,695.1,671.3,3.545359749739322,122265,855.91,30.79,08-OCT-2025,20-Sep-2026
SOMANYCERA,SOMANYCERA.NS,Somany Ceramics Limited,EQ,572.6,565.85,1.1928956437218343,103703,591.58,50.35,22-NOV-1995,20-Sep-2026
SOMATEX,SOMATEX.NS,Soma Textiles & Industries Limited,EQ,80.95,82.77,-2.19886432282227,13997,11.33,75.41,14-AUG-1996,20-Sep-2026
SOMICONVEY,SOMICONVEY.NS,Somi Conveyor Beltings Limited,EQ,94.25,94.6,-0.36997885835094535,11529,10.96,54.36,18-JUL-2016,20-Sep-2026
SONACOMS,SONACOMS.NS,Sona BLW Precision Forgings Limited,EQ,808.0,777.9,3.8693919526931513,4201864,33823.46,51.44,24-JUN-2021,20-Sep-2026
SONAL,SONAL.NS,Sonal Mercantile Limited,EQ,84.07,83.12,1.1429258902791009,270,0.23,32.59,20-APR-2026,20-Sep-2026
SONAMAC,SONAMAC.NS,SONAMAC,SM,31.25,32.15,-2.799377916018658,9000,2.83,100.0,,20-Sep-2026
SONAMLTD,SONAMLTD.NS,SONAM LIMITED,BE,70.27,68.18,3.0654150777353903,28662,19.84,0.0,07-APR-2022,20-Sep-2026
SONATSOFTW,SONATSOFTW.NS,Sonata Software Limited,EQ,274.0,281.65,-2.71613704952955,672020,1853.29,48.56,28-JUL-1999,20-Sep-2026
SONUINFRA,SONUINFRA.NS,SONUINFRA,ST,47.1,47.7,-1.2578616352201286,27000,12.41,100.0,,20-Sep-2026
SOTL,SOTL.NS,Savita Oil Technologies Limited,EQ,708.05,691.4,2.4081573618744545,236215,1669.52,32.73,28-JUN-1995,20-Sep-2026
SOUTHBANK,SOUTHBANK.NS,The South Indian Bank Limited,EQ,46.07,45.88,0.41412380122057046,8637328,3989.39,47.27,08-DEC-1998,20-Sep-2026
SOUTHWEST,SOUTHWEST.NS,South West Pinnacle Exploration Limited,EQ,196.11,200.07,-1.979307242465127,197258,388.46,47.6,18-APR-2019,20-Sep-2026
SPAL,SPAL.NS,S. P. Apparels Limited,EQ,994.3,1003.1,-0.8772804306649454,23776,236.77,41.8,12-AUG-2016,20-Sep-2026
SPANDANA,SPANDANA.NS,Spandana Sphoorty Financial Limited,EQ,229.25,227.02,0.9822923090476564,74230,169.97,59.61,19-AUG-2019,20-Sep-2026
SPARC,SPARC.NS,Sun Pharma Advanced Research Company Limited,EQ,193.92,193.16,0.3934562021122338,682997,1330.68,47.87,18-JUL-2007,20-Sep-2026
SPCENET,SPCENET.NS,Spacenet Enterprises India Limited,EQ,3.13,3.19,-1.8808777429467103,702541,22.27,68.39,10-JAN-2017,20-Sep-2026
SPCL,SPCL.NS,SPCL,SM,65.55,64.4,1.7857142857142725,30600,20.18,64.71,,20-Sep-2026
SPCON,SPCON.NS,SPCON,SM,181.35,170.0,6.676470588235291,6000,10.58,100.0,,20-Sep-2026
SPEB,SPEB.NS,SPEB,SM,87.0,89.15,-2.4116657319125134,2000,1.74,100.0,,20-Sep-2026
SPECIALITY,SPECIALITY.NS,Speciality Restaurants Limited,BE,144.89,139.36,3.9681400688863175,33415,47.95,0.0,30-MAY-2012,20-Sep-2026
SPECTRUM,SPECTRUM.NS,Spectrum Electrical Industries Limited,BE,3039.6,3050.4,-0.3540519276160563,4924,149.38,0.0,28-MAR-2025,20-Sep-2026
SPECTSTM,SPECTSTM.NS,SPECTSTM,SM,60.0,60.0,0.0,2400,1.44,100.0,,20-Sep-2026
SPENCERS,SPENCERS.NS,Spencer's Retail Limited,EQ,28.38,28.17,0.7454739084131959,28173,7.99,77.64,25-JAN-2019,20-Sep-2026
SPIC,SPIC.NS,Southern Petrochemicals Industries Corporation  Limited,EQ,68.7,66.92,2.6598924088463853,616680,421.07,48.3,10-JAN-1996,20-Sep-2026
SPLIL,SPLIL.NS,SPL Industries Limited,EQ,30.3,29.95,1.1686143572621082,1395,0.42,97.56,26-JUL-2005,20-Sep-2026
SPLPETRO,SPLPETRO.NS,Supreme Petrochem Limited,EQ,865.7,807.0,7.273853779429993,1234723,10543.68,25.56,24-MAY-2022,20-Sep-2026
SPMLINFRA,SPMLINFRA.NS,SPML Infra Limited,EQ,168.23,170.67,-1.4296595769613862,101537,172.56,58.57,14-FEB-1996,20-Sep-2026
SPORTKING,SPORTKING.NS,Sportking India Limited,EQ,203.85,200.53,1.6556126265396665,135881,276.02,54.0,24-AUG-2022,20-Sep-2026
SPPPOLY,SPPPOLY.NS,SPPPOLY,SM,12.8,12.5,2.4000000000000057,4000,0.52,100.0,,20-Sep-2026
SPUNWEB,SPUNWEB.NS,SPUNWEB,SM,99.0,100.9,-1.8830525272547132,2400,2.38,100.0,,20-Sep-2026
SRD,SRD.NS,Shankar Lal Rampal Dye-Chem Limited,EQ,39.15,39.54,-0.9863429438543262,8341,3.31,79.22,09-OCT-2024,20-Sep-2026
SREEL,SREEL.NS,Sreeleathers Limited,BE,283.47,294.03,-3.5914702581369062,18201,52.3,0.0,01-JAN-2014,20-Sep-2026
SRF,SRF.NS,SRF Limited,EQ,2512.0,2536.0,-0.9463722397476341,401209,10194.3,66.9,18-AUG-2003,20-Sep-2026
SRGHFL,SRGHFL.NS,SRG Housing Finance Limited,EQ,128.15,126.65,1.1843663639952624,45678,59.4,72.84,21-AUG-2023,20-Sep-2026
SRHHYPOLTD,SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,EQ,523.1,517.6,1.062596599690881,26767,140.0,77.63,08-MAY-2007,20-Sep-2026
SRIKPRIND,SRIKPRIND.NS,Sri KPR Industries Limited,BE,27.98,27.83,0.5389867049946178,5520,1.56,0.0,17-AUG-2026,20-Sep-2026
SRIVASAVI,SRIVASAVI.NS,SRIVASAVI,ST,73.05,72.75,0.41237113402061465,4000,2.88,100.0,,20-Sep-2026
SRM,SRM.NS,SRM Contractors Limited,EQ,423.85,425.75,-0.4462712859659371,14465,61.28,59.05,03-APR-2024,20-Sep-2026
SRTL,SRTL.NS,Shree Ram Twistex Limited,EQ,38.02,37.98,0.10531858873092748,36125,13.62,75.9,02-MAR-2026,20-Sep-2026
SSDL,SSDL.NS,Saraswati Saree Depot Limited,EQ,61.35,62.08,-1.175902061855665,27910,17.21,79.71,20-AUG-2024,20-Sep-2026
SSEGL,SSEGL.NS,SSEGL,SM,413.2,419.0,-1.384248210023869,67600,281.01,77.81,,20-Sep-2026
SSFL,SSFL.NS,SSFL,ST,303.0,296.05,2.347576422901533,6000,17.49,91.67,,20-Sep-2026
SSWL,SSWL.NS,Steel Strips Wheels Limited,EQ,372.4,348.25,6.934673366834164,1835082,6817.5,37.56,06-JUN-2005,20-Sep-2026
STALLION,STALLION.NS,Stallion India Fluorochemicals Limited,BE,220.49,218.7,0.8184727937814452,214149,468.51,0.0,23-JAN-2025,20-Sep-2026
STANLEY,STANLEY.NS,Stanley Lifestyles Limited,EQ,137.45,137.63,-0.130785439221105,31819,43.81,54.14,28-JUN-2024,20-Sep-2026
STAR,STAR.NS,Strides Pharma Science Limited,EQ,1219.8,1200.2,1.6330611564739133,282913,3436.58,43.45,02-FEB-2000,20-Sep-2026
STARCEMENT,STARCEMENT.NS,Star Cement Limited,EQ,194.25,188.33,3.1434184675834898,271084,521.65,65.13,16-JUN-2017,20-Sep-2026
STARHEALTH,STARHEALTH.NS,Star Health and Allied Insurance Company Limited,EQ,547.05,560.55,-2.4083489430024088,2515581,13792.21,70.68,10-DEC-2021,20-Sep-2026
STARPAPER,STARPAPER.NS,Star Paper Mills Limited,EQ,158.82,155.92,1.8599281682914353,5933,9.31,57.48,13-SEP-1995,20-Sep-2026
STARTECK,STARTECK.NS,Starteck Finance Limited,EQ,240.0,237.45,1.0739102969046164,201,0.5,95.02,04-MAY-2022,20-Sep-2026
STCINDIA,STCINDIA.NS,The State Trading Corporation of India Limited,EQ,111.54,111.4,0.12567324955116746,9715,10.85,72.54,01-APR-2003,20-Sep-2026
STEAMHOUSE,STEAMHOUSE.NS,Steamhouse India Limited,EQ,97.98,102.55,-4.456362749878102,23967427,24109.91,34.06,17-SEP-2026,20-Sep-2026
STEELCAS,STEELCAS.NS,Steelcast Limited,EQ,319.9,303.45,5.420991926182235,92629,294.54,58.6,23-NOV-2021,20-Sep-2026
STEELCITY,STEELCITY.NS,Steel City Securities Limited,EQ,85.39,85.77,-0.4430453538533234,2941,2.52,80.58,27-JUN-2019,20-Sep-2026
STEELXIND,STEELXIND.NS,STEEL EXCHANGE INDIA LIMITED,EQ,11.74,11.2,4.82142857142858,6471920,746.04,35.54,20-JUL-2017,20-Sep-2026
STEL,STEL.NS,Stel Holdings Limited,EQ,654.2,631.9,3.5290394049691516,12670,82.14,74.44,09-FEB-2011,20-Sep-2026
STERTOOLS,STERTOOLS.NS,Sterling Tools Limited,BE,213.21,211.65,0.7370659107016311,12067,25.61,0.0,02-FEB-2006,20-Sep-2026
STLNETWORK,STLNETWORK.NS,STL Networks Limited,EQ,42.95,40.91,4.986555854314364,1250147,536.94,99.99,04-SEP-2025,20-Sep-2026
STLSTRINF,STLSTRINF.NS,Steel Strips Infrastructures Limited,EQ,23.47,25.15,-6.679920477137176,28554,6.97,38.81,17-AUG-2026,20-Sep-2026
STLTECH,STLTECH.NS,Sterlite Technologies Limited,BE,818.8,827.45,-1.0453803855217947,1735063,14251.36,0.0,08-DEC-2000,20-Sep-2026
STOVEKRAFT,STOVEKRAFT.NS,Stove Kraft Limited,EQ,829.3,833.65,-0.5218017153481704,75158,625.29,46.57,05-FEB-2021,20-Sep-2026
STRIDERS,STRIDERS.NS,STRIDERS,SM,52.15,58.0,-10.086206896551726,120000,61.95,69.33,,20-Sep-2026
STUDDS,STUDDS.NS,Studds Accessories Limited,EQ,407.1,404.35,0.6801038704092989,21853,88.77,58.07,07-NOV-2025,20-Sep-2026
STUDIOLSD,STUDIOLSD.NS,STUDIOLSD,SM,9.2,9.2,0.0,32000,2.88,93.75,,20-Sep-2026
STYL,STYL.NS,Seshaasai Technologies Limited,EQ,360.35,365.85,-1.5033483668170013,182909,663.75,59.8,30-SEP-2025,20-Sep-2026
STYLAMIND,STYLAMIND.NS,Stylam Industries Limited,EQ,3295.5,3238.2,1.7695015749490517,12878,423.48,51.86,02-AUG-2021,20-Sep-2026
STYLEBAAZA,STYLEBAAZA.NS,Baazar Style Retail Limited,EQ,386.75,388.05,-0.33500837520938315,591675,2292.28,50.92,06-SEP-2024,20-Sep-2026
STYRENIX,STYRENIX.NS,Styrenix Performance Materials Limited,EQ,2067.9,2065.9,0.0968101069751682,22964,476.41,59.18,29-MAR-1995,20-Sep-2026
SUBAHOTELS,SUBAHOTELS.NS,SUBAHOTELS,SM,92.0,91.5,0.546448087431694,20400,18.85,82.35,,20-Sep-2026
SUBEXLTD,SUBEXLTD.NS,Subex Limited,EQ,20.11,19.9,1.055276381909552,8841874,1784.0,23.16,05-NOV-2020,20-Sep-2026
SUBROS,SUBROS.NS,Subros Limited,EQ,720.3,689.6,4.45185614849187,73793,529.09,42.46,13-JUL-2005,20-Sep-2026
SUDARCOLOR,SUDARCOLOR.NS,Sudarshan Colorants India Limited,EQ,379.6,377.6,0.5296610169491525,2802,10.62,60.67,14-JUN-1995,20-Sep-2026
SUDARSCHEM,SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,EQ,1263.5,1205.4,4.819976771196275,318843,4018.06,42.21,25-MAY-1995,20-Sep-2026
SUDEEPPHRM,SUDEEPPHRM.NS,Sudeep Pharma Limited,EQ,1155.0,1105.4,4.487063506423006,217226,2491.14,56.81,28-NOV-2025,20-Sep-2026
SUKHJITS,SUKHJITS.NS,Sukhjit Starch & Chemicals Limited,EQ,161.95,160.71,0.7715761309190347,16431,26.58,64.33,07-NOV-2022,20-Sep-2026
SULA,SULA.NS,Sula Vineyards Limited,EQ,134.49,135.9,-1.037527593818982,213274,287.53,51.21,22-DEC-2022,20-Sep-2026
SUMAX,SUMAX.NS,SUMAX,SM,114.5,119.5,-4.184100418410042,79200,92.04,71.21,,20-Sep-2026
SUMEDHA,SUMEDHA.NS,Sumedha Fiscal Services Limited,EQ,44.4,44.61,-0.4707464694014814,1646,0.73,96.66,17-AUG-2026,20-Sep-2026
SUMEETINDS,SUMEETINDS.NS,Sumeet Industries Limited,EQ,9.56,9.35,2.245989304812843,1016943,96.39,76.63,10-DEC-2010,20-Sep-2026
SUMICHEM,SUMICHEM.NS,Sumitomo Chemical India Limited,EQ,460.85,455.45,1.1856405752552497,605290,2800.28,53.47,27-JAN-2020,20-Sep-2026
SUMIT,SUMIT.NS,Sumit Woods Limited,EQ,49.43,48.66,1.5824085491163236,5452,2.71,86.63,30-JUL-2019,20-Sep-2026
SUMMITSEC,SUMMITSEC.NS,Summit Securities Limited,EQ,1412.0,1384.8,1.9641825534373227,1257,17.64,70.41,28-JAN-2011,20-Sep-2026
SUNCLAY,SUNCLAY.NS,Sundaram Clayton Limited,EQ,1254.6,1252.8,0.1436781609195366,2172,27.33,71.5,29-DEC-2023,20-Sep-2026
SUNDARAM,SUNDARAM.NS,Sundaram Multi Pap Limited,EQ,1.16,1.18,-1.6949152542372898,522850,6.15,80.97,02-JUN-2010,20-Sep-2026
SUNDARMFIN,SUNDARMFIN.NS,Sundaram Finance Limited,EQ,4730.6,4662.8,1.454061937033546,179114,8444.63,68.96,07-JAN-1998,20-Sep-2026
SUNDRMBRAK,SUNDRMBRAK.NS,Sundaram Brake Linings Limited,BE,696.1,692.1,0.5779511631267158,365,2.58,0.0,17-JUL-1996,20-Sep-2026
SUNDRMFAST,SUNDRMFAST.NS,Sundram Fasteners Limited,EQ,1228.2,1226.7,0.1222792858889704,237526,2918.11,63.02,07-JUN-2000,20-Sep-2026
SUNDROP,SUNDROP.NS,Sundrop Brands Limited,EQ,663.4,657.4,0.9126863401277762,1428,9.49,60.64,06-DEC-2002,20-Sep-2026
SUNFLAG,SUNFLAG.NS,Sunflag Iron And Steel Company Limited,EQ,345.1,343.7,0.4073319755600914,219245,761.65,49.04,29-SEP-2005,20-Sep-2026
SUNLITE,SUNLITE.NS,SUNLITE,SM,644.9,629.65,2.421980465337886,12300,80.34,65.85,,20-Sep-2026
SUNLOC,SUNLOC.NS,Sunil Healthcare Limited,EQ,73.49,73.49,0.0,1,0.0,100.0,17-AUG-2026,20-Sep-2026
SUNPHARMA,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,EQ,1837.3,1867.3,-1.6065977614737856,2896860,53588.56,72.27,08-FEB-1995,20-Sep-2026
SUNRAKSHAK,SUNRAKSHAK.NS,Sunrakshakk Industries India Limited,EQ,368.5,362.1,1.7674675504004356,3601,13.18,70.12,17-AUG-2026,20-Sep-2026
SUNREST,SUNREST.NS,SUNREST,SM,37.35,37.75,-1.0596026490066186,6400,2.4,100.0,,20-Sep-2026
SUNSHIEL,SUNSHIEL.NS,Sunshield Chemicals Limited,EQ,1233.3,1215.7,1.447725590194942,2481,30.53,60.66,17-AUG-2026,20-Sep-2026
SUNSHINE,SUNSHINE.NS,Sunshine Pictures Limited,EQ,398.3,394.0,1.0913705583756375,1408607,5644.33,29.01,25-AUG-2026,20-Sep-2026
SUNTECH,SUNTECH.NS,SUNTECH,SM,36.8,36.8,0.0,8000,2.9,80.0,,20-Sep-2026
SUNTECK,SUNTECK.NS,Sunteck Realty Limited,EQ,294.05,281.25,4.5511111111111155,126393,366.76,56.73,13-NOV-2009,20-Sep-2026
SUNTV,SUNTV.NS,Sun TV Network Limited,EQ,451.7,468.4,-3.565328778821518,943160,4287.56,63.13,24-APR-2006,20-Sep-2026
SUPERHOUSE,SUPERHOUSE.NS,Superhouse Limited,EQ,165.1,167.58,-1.4798902016947237,7472,12.39,77.85,26-SEP-2014,20-Sep-2026
SUPERSPIN,SUPERSPIN.NS,Super Spinning Mills Limited,BE,7.26,7.19,0.9735744089012432,17270,1.27,0.0,08-JUL-2004,20-Sep-2026
SUPRAJIT,SUPRAJIT.NS,Suprajit Engineering Limited,EQ,499.05,484.75,2.949974213512122,184177,914.82,57.17,18-FEB-2005,20-Sep-2026
SUPREME,SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,EQ,32.0,32.21,-0.6519714374417909,10410,3.39,70.68,03-FEB-2025,20-Sep-2026
SUPREMEENG,SUPREMEENG.NS,Supreme Engineering Limited,BZ,3.58,3.51,1.9943019943020026,420602,15.06,0.0,04-DEC-2020,20-Sep-2026
SUPREMEIND,SUPREMEIND.NS,Supreme Industries Limited,EQ,3580.3,3344.4,7.0535821074034235,469754,16305.94,32.57,19-JUL-1995,20-Sep-2026
SUPREMEINF,SUPREMEINF.NS,Supreme Infrastructure India Limited,EQ,79.88,82.65,-3.3514821536600246,32459,26.01,86.02,18-OCT-2007,20-Sep-2026
SUPREMEPWR,SUPREMEPWR.NS,SUPREMEPWR,SM,207.35,210.85,-1.6599478302110504,37500,79.3,69.33,,20-Sep-2026
SUPRIYA,SUPRIYA.NS,Supriya Lifescience Limited,EQ,906.3,900.65,0.6273247099317134,130367,1183.3,42.3,28-DEC-2021,20-Sep-2026
SUPTANERY,SUPTANERY.NS,Super Tannery Limited,BE,9.21,8.78,4.8974943052391975,157913,13.79,0.0,17-AUG-2026,20-Sep-2026
SURAJEST,SURAJEST.NS,Suraj Estate Developers Limited,EQ,192.25,177.39,8.37702238006653,641088,1219.01,38.95,26-DEC-2023,20-Sep-2026
SURAJLTD,SURAJLTD.NS,Suraj Limited,EQ,200.79,201.9,-0.5497771173848507,436,0.87,93.58,29-AUG-2024,20-Sep-2026
SURAKSHA,SURAKSHA.NS,Suraksha Diagnostic Limited,EQ,335.1,328.95,1.869585043319664,117799,394.44,63.74,06-DEC-2024,20-Sep-2026
SURANASOL,SURANASOL.NS,Surana Solar Limited,EQ,25.5,25.03,1.8777467039552493,59455,15.15,62.65,07-JAN-2011,20-Sep-2026
SURANAT&P,SURANAT&P.NS,Surana Telecom and Power Limited,EQ,16.39,15.85,3.406940063091488,133228,22.13,45.43,22-MAY-2002,20-Sep-2026
SURYALA,SURYALA.NS,Suryalata Spinning Mills Limited,EQ,395.0,400.25,-1.311680199875078,39,0.15,100.0,20-APR-2026,20-Sep-2026
SURYALAXMI,SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,EQ,57.76,57.79,-0.05191209551825772,2230,1.29,96.82,15-JUN-2005,20-Sep-2026
SURYAROSNI,SURYAROSNI.NS,Surya Roshni Limited,EQ,210.62,209.97,0.309568033528602,604194,1272.89,68.93,10-MAY-1995,20-Sep-2026
SURYODAY,SURYODAY.NS,Suryoday Small Finance Bank Limited,EQ,146.63,146.51,0.08190567196778688,147616,216.1,66.34,26-MAR-2021,20-Sep-2026
SUTLEJTEX,SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,BE,38.12,38.61,-1.2691012691012744,39942,15.28,0.0,14-DEC-2006,20-Sep-2026
SUVEN,SUVEN.NS,Suven Life Sciences Limited,EQ,341.55,349.85,-2.372445333714452,261686,900.6,40.68,23-OCT-2003,20-Sep-2026
SUVIDHAA,SUVIDHAA.NS,Suvidhaa Infoserve Limited,EQ,2.22,2.2,0.9090909090909097,49615,1.1,81.61,31-MAR-2021,20-Sep-2026
SUYOG,SUYOG.NS,Suyog Telematics Limited,EQ,649.4,664.25,-2.2356040647346664,25191,164.65,60.16,20-AUG-2024,20-Sep-2026
SUZLON,SUZLON.NS,Suzlon Energy Limited,EQ,43.14,42.54,1.4104372355430217,63471191,27490.0,51.86,19-OCT-2005,20-Sep-2026
SVGLOBAL,SVGLOBAL.NS,S V Global Mill Limited,EQ,147.92,128.26,15.328239513488226,6683,9.5,86.79,17-AUG-2026,20-Sep-2026
SVLL,SVLL.NS,Shree Vasu Logistics Limited,EQ,815.85,818.35,-0.30549275982159224,1039,8.44,84.41,21-APR-2023,20-Sep-2026
SVPGLOB,SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED,EQ,3.49,3.35,4.1791044776119435,18472,0.63,80.29,14-JUL-2021,20-Sep-2026
SWANCORP,SWANCORP.NS,SWAN CORP LIMITED,EQ,294.95,289.8,1.777087646652856,1412160,4131.42,31.01,29-MAY-2012,20-Sep-2026
SWANDEF,SWANDEF.NS,Swan Defence and Heavy Industries Limited,BE,2746.4,2720.8,0.940899735371946,30702,839.84,0.0,20-JAN-2025,20-Sep-2026
SWARAJ,SWARAJ.NS,Swaraj Suiting Limited,BE,273.05,287.4,-4.99304105775921,404231,1105.49,0.0,13-AUG-2026,20-Sep-2026
SWARAJENG,SWARAJENG.NS,Swaraj Engines Limited,EQ,3625.1,3552.9,2.0321427566213464,6970,249.96,61.46,06-DEC-1995,20-Sep-2026
SWARNSAR,SWARNSAR.NS,Swarnsarita Jewels India Limited,EQ,38.96,38.72,0.6198347107438068,862,0.33,98.96,17-AUG-2026,20-Sep-2026
SWASTIK,SWASTIK.NS,SWASTIK,ST,16.6,16.4,1.2195121951219685,6000,1.0,100.0,,20-Sep-2026
SWELECTES,SWELECTES.NS,Swelect Energy Systems Limited,EQ,556.8,552.75,0.7327001356852021,8473,47.12,59.46,09-MAY-2006,20-Sep-2026
SWIGGY,SWIGGY.NS,Swiggy Limited,EQ,273.05,276.5,-1.2477396021699778,20140282,55547.9,73.43,13-NOV-2024,20-Sep-2026
SWISSMLTRY,SWISSMLTRY.NS,Swiss Military Consumer Goods Limited,BE,14.78,14.76,0.13550135501354726,58881,8.78,0.0,17-AUG-2026,20-Sep-2026
SWSOLAR,SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,EQ,176.06,179.22,-1.7631960718669772,1209329,2146.99,61.5,20-AUG-2019,20-Sep-2026
SYMBIOTEC,SYMBIOTEC.NS,Symbiotec Pharmalab Limited,EQ,1095.1,1045.6,4.734123947972456,1099366,11877.3,35.84,01-SEP-2026,20-Sep-2026
SYMPHONY,SYMPHONY.NS,Symphony Limited,EQ,598.65,584.9,2.3508292015729184,71400,423.33,50.51,15-JUN-2011,20-Sep-2026
SYNCOMF,SYNCOMF.NS,Syncom Formulations (India) Limited,EQ,20.04,18.78,6.709265175718839,10260532,2036.45,31.82,18-NOV-2022,20-Sep-2026
SYNGENE,SYNGENE.NS,Syngene International Limited,EQ,369.05,380.2,-2.932667017359279,2498133,9294.35,68.16,11-AUG-2015,20-Sep-2026
SYNOPTICS,SYNOPTICS.NS,SYNOPTICS,ST,46.4,44.6,4.035874439461877,600,0.28,100.0,,20-Sep-2026
SYRMA,SYRMA.NS,Syrma SGS Technology Limited,EQ,1728.9,1617.7,6.873956852321199,10474149,180630.72,13.62,26-AUG-2022,20-Sep-2026
SYSTANGO,SYSTANGO.NS,SYSTANGO,SM,222.65,220.0,1.204545454545457,12800,28.01,59.38,,20-Sep-2026
SYSTMTXC,SYSTMTXC.NS,Systematix Corporate Services Limited,BE,74.12,72.67,1.9953213155359886,3449,2.56,0.0,06-OCT-2025,20-Sep-2026
TAALTECH,TAALTECH.NS,Taal Tech Limited,EQ,5416.3,5349.2,1.254393180288648,11685,631.59,37.92,20-APR-2026,20-Sep-2026
TAC,TAC.NS,TAC,ST,490.9,493.95,-0.6174714039882602,21600,105.38,92.59,,20-Sep-2026
TAINWALCHM,TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited,EQ,213.11,210.04,1.4616263568844132,2239,4.78,77.58,27-JUL-1995,20-Sep-2026
TAJGVK,TAJGVK.NS,Taj GVK Hotels & Resorts Limited,EQ,334.7,333.4,0.38992201559688405,51856,172.98,50.28,20-DEC-2000,20-Sep-2026
TAKE,TAKE.NS,TAKE Limited,EQ,15.96,16.79,-4.94341870160809,236867,38.0,58.07,27-AUG-2007,20-Sep-2026
TALBROAUTO,TALBROAUTO.NS,Talbros Automotive Components Limited,EQ,476.7,435.2,9.535845588235295,1960823,9190.0,24.75,29-SEP-2006,20-Sep-2026
TAMBOLIIN,TAMBOLIIN.NS,Tamboli Industries Limited,BE,301.45,292.45,3.0774491366045478,5703,17.12,0.0,20-APR-2026,20-Sep-2026
TANAA,TANAA.NS,Taneja Aerospace & Aviation Limited,EQ,266.35,266.05,0.11276075925578326,9722,25.89,68.22,17-AUG-2026,20-Sep-2026
TANKUP,TANKUP.NS,TANKUP,ST,1645.95,1614.95,1.9195640731911205,1250,20.58,100.0,,20-Sep-2026
TANLA,TANLA.NS,Tanla Platforms Limited,EQ,489.25,495.15,-1.1915581137029139,400725,1968.33,50.65,05-JAN-2007,20-Sep-2026
